일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2021/07/22","147500","2500","1.72","144500","148000","142500","5759268","841825426900","65557883925000","444460230"
"2021/07/21","145000","-7000","-4.61","153000","155500","144500","10409836","1533954765000","64446733350000","444460230"
"2021/07/20","152000","-2000","-1.30","151500","153000","149000","6652856","1003228599500","67557954960000","444460230"
"2021/07/19","154000","-3000","-1.91","155500","155500","154000","3475792","536709167000","68446875420000","444460230"
"2021/07/16","157000","-2500","-1.57","158500","159500","157000","3423188","539339404000","69780256110000","444460230"
"2021/07/15","159500","-2500","-1.54","162000","162000","158500","3821843","609995225500","70891406685000","444460230"
"2021/07/14","162000","1000","0.62","161500","164500","161000","3352019","539764552500","72002557260000","444460230"
"2021/07/13","161000","-1000","-0.62","162500","163500","160500","3859736","621959210000","71558097030000","444460230"
"2021/07/12","162000","1500","0.93","161000","162500","158000","3248064","520764683500","72002557260000","444460230"
"2021/07/09","160500","-2500","-1.53","161500","162000","158500","3795528","607243060500","71335866915000","444460230"
"2021/07/08","163000","2000","1.24","161500","164500","161000","4121257","669968277500","72360522355000","443929585"
"2021/07/07","161000","3500","2.22","158500","163500","158500","4413394","712188707500","71472663185000","443929585"
"2021/07/06","157500","500","0.32","157500","159000","157000","2045164","322459013500","69918909637500","443929585"
"2021/07/05","157000","-2500","-1.57","160500","162000","156500","4506967","713616820000","69696944845000","443929585"
"2021/07/02","159500","-500","-0.31","158500","161500","156000","4407703","700991420320","70806768807500","443929585"
"2021/07/01","160000","-3000","-1.84","164000","165500","159500","4630280","748866494382","71028733600000","443929585"
"2021/06/30","163000","5000","3.16","159000","165000","157500","7305590","1178244500070","72360522355000","443929585"
"2021/06/29","158000","3000","1.94","156000","158000","154500","3938542","616177168500","70140874430000","443929585"
"2021/06/28","155000","500","0.32","154500","157500","154000","5141409","798833118500","68809085675000","443929585"
"2021/06/25","154500","-2500","-1.59","155000","159500","150500","12271446","1894549908500","68587120882500","443929585"
"2021/06/24","157000","-12500","-7.37","172000","173000","155500","18408195","3003628114500","69696944845000","443929585"
"2021/06/23","169500","10500","6.60","162500","170000","161000","9078797","1510337266640","75246064657500","443929585"
"2021/06/22","159000","4000","2.58","158000","159000","155500","4662042","733348551500","70584804015000","443929585"
"2021/06/21","155000","0","0.00","155500","159500","152000","8324948","1293048448500","68809085675000","443929585"
"2021/06/18","155000","7000","4.73","150000","157500","149500","7706345","1193066108000","68809085675000","443929585"
"2021/06/17","148000","5000","3.50","142000","149500","140500","5408889","789252758500","65701578580000","443929585"
"2021/06/16","143000","-1500","-1.04","144000","146000","142500","4996272","717397405500","63481930655000","443929585"
"2021/06/15","144500","2000","1.40","143500","144500","140500","4950329","706657437000","64147825032500","443929585"
"2021/06/14","142500","7000","5.17","136000","143000","136000","6240394","878512781000","63259965862500","443929585"
"2021/06/11","135500","2000","1.50","134500","136500","132000","3674400","494370459000","60152458767500","443929585"
"2021/06/10","133500","4500","3.49","130000","135000","129500","5564011","742315048500","59254932862500","443857175"
"2021/06/09","129000","500","0.39","128500","130000","128500","1936747","250545022000","57257575575000","443857175"
"2021/06/08","128500","2500","1.98","127000","128500","126500","2248373","287596903000","57035646987500","443857175"
"2021/06/07","126000","2000","1.61","125000","127000","125000","1905198","239819945000","55926004050000","443857175"
"2021/06/04","124000","-2500","-1.98","126000","126000","123000","2668254","331077517000","55038289700000","443857175"
"2021/06/03","126500","-500","-0.39","127500","128500","126000","1737466","220943599000","56147932637500","443857175"
"2021/06/02","127000","0","0.00","128000","129500","126000","2597446","330839738000","56369861225000","443857175"
"2021/06/01","127000","4000","3.25","123500","127000","123000","3573808","449927782750","56369861225000","443857175"
